,ID,handle_state,refname,MISSING,Q0,Qx,Qy,Qz,Tx,Ty,Tz,calc_Err,port_state,frame_id,R_ID
595,0D,003,Brustbein,False,0.02279176563024521,0.20612750947475433,-0.9780321717262268,0.021092385053634644,-159.18455505371094,113.9872055053711,-221.91714477539062,0.055952008813619614,b'9\x00\x02\x00',A0490100,R-148
596,0A,00D,Ultraschallkopf,False,0.02749784290790558,0.7256273031234741,-0.02593906596302986,-0.6870489716529846,0.3453691005706787,-0.846926212310791,-251.24594116210938,0.0783965140581131,b'=\x00\x02\x00',28A60100,R-149
597,0B,001,Rechter Hüftknochen,False,0.5155599117279053,0.6362094283103943,-0.3085485100746155,0.48397737741470337,145.690185546875,166.5389862060547,-220.9447784423828,0.02594374492764473,b'?\x00\x02\x00',28A60100,R-149
598,0C,001,Linker Hüftknochen,False,0.6555811166763306,-0.5265687704086304,-0.4758107662200928,0.25795936584472656,141.88951110839844,-147.1060791015625,-215.7063446044922,0.08613147586584091,b'?\x00\x02\x00',28A60100,R-149
599,0D,003,Brustbein,False,0.02140134386718273,0.35218510031700134,-0.9353756904602051,0.02409062162041664,-131.27159118652344,10.649593353271484,-220.6129608154297,0.0589105561375618,b'9\x00\x02\x00',28A60100,R-149
600,0A,00D,Ultraschallkopf,False,0.2084197849035263,-0.6517250537872314,0.23510482907295227,0.6903197765350342,-44.15816116333008,97.09083557128906,-251.80767822265625,0.08826655149459839,b'=\x00\x02\x00',08050200,R-150
601,0B,001,Rechter Hüftknochen,False,0.6395439505577087,0.5006643533706665,-0.4997798204421997,0.30089738965034485,176.18682861328125,139.43087768554688,-220.4668426513672,0.019286084920167923,b'?\x00\x02\x00',08050200,R-150
602,0C,001,Linker Hüftknochen,False,0.7004863619804382,-0.6530054211616516,-0.285744309425354,0.03539512678980827,-16.697683334350586,-108.45136260986328,-215.46832275390625,0.08493595570325851,b'?\x00\x02\x00',08050200,R-150
603,0D,003,Brustbein,False,0.024641698226332664,0.037466198205947876,-0.9988541007041931,0.016720343381166458,-139.17718505859375,182.613037109375,-223.16688537597656,0.12474998086690903,b'9\x00\x02\x00',08050200,R-150
604,0A,00D,Ultraschallkopf,False,0.4083196520805359,-0.5552448630332947,0.4563180208206177,0.5628077387809753,-6.93654727935791,94.8756103515625,-251.87579345703125,0.0634787455201149,b'=\x00\x02\x00',387F0200,R-151
605,0B,001,Rechter Hüftknochen,False,0.7020472288131714,0.31014004349708557,-0.636818528175354,0.0735187977552414,191.52040100097656,-4.7424845695495605,-219.5250244140625,0.020810911431908607,b'?\x00\x02\x00',387F0200,R-151
606,0C,001,Linker Hüftknochen,False,0.670867383480072,-0.7165611386299133,-0.046080172061920166,-0.18534648418426514,-113.85131072998047,-79.77076721191406,-215.36865234375,0.0718192309141159,b'?\x00\x02\x00',387F0200,R-151
607,0D,003,Brustbein,False,0.02591300755739212,-0.29406771063804626,-0.9553967714309692,0.008350917138159275,-28.52277374267578,223.98977661132812,-222.92649841308594,0.05617352947592735,b'9\x00\x02\x00',387F0200,R-151
608,0A,00D,Ultraschallkopf,False,0.4382184147834778,-0.5267842411994934,0.5020018219947815,0.5276910066604614,3.1307711601257324,136.67559814453125,-252.77438354492188,0.05272914096713066,b'=\x00\x02\x00',18E30200,R-152
609,0B,001,Rechter Hüftknochen,False,0.7054488658905029,0.264310359954834,-0.6570184826850891,0.028438538312911987,186.7964630126953,12.819472312927246,-219.3324737548828,0.02506534568965435,b'?\x00\x02\x00',18E30200,R-152
610,0C,001,Linker Hüftknochen,False,0.6560986042022705,-0.7142815589904785,-0.007390469312667847,-0.24347877502441406,-125.26821899414062,-20.421249389648438,-216.10110473632812,0.07600832730531693,b'?\x00\x02\x00',18E30200,R-152
611,0D,003,Brustbein,False,0.025890324264764786,-0.3572324216365814,-0.9336307644844055,0.006989669986069202,-0.5497050285339355,269.05145263671875,-223.74867248535156,0.047224488109350204,b'9\x00\x02\x00',18E30200,R-152
612,0A,00D,Ultraschallkopf,False,0.3878196179866791,-0.5682298541069031,0.4197666347026825,0.5920361876487732,-33.483665466308594,20.304149627685547,-250.9698486328125,0.05275539308786392,b'=\x00\x02\x00',50450300,R-153
613,0B,001,Rechter Hüftknochen,False,0.6963775753974915,0.3414505124092102,-0.6216028928756714,0.10990800708532333,174.84042358398438,-60.74364471435547,-219.3581085205078,0.01925397850573063,b'?\x00\x02\x00',50450300,R-153
614,0C,001,Linker Hüftknochen,False,0.6783323884010315,-0.7127945423126221,-0.08447068184614182,-0.15701398253440857,-122.89881134033203,-168.266357421875,-214.4759979248047,0.1250499188899994,b'?\x00\x02\x00',50450300,R-153
615,0D,003,Brustbein,False,0.0250595360994339,-0.24366319179534912,-0.9695030450820923,0.008036297746002674,-67.87562561035156,144.01788330078125,-221.92469787597656,0.044813405722379684,b'9\x00\x02\x00',50450300,R-153
616,0A,00D,Ultraschallkopf,False,0.38716921210289,-0.5704903602600098,0.4120563268661499,0.5956935882568359,-33.36855697631836,20.302764892578125,-250.99134826660156,0.05252990126609802,b'=\x00\x02\x00',F8520300,R-154
617,0B,001,Rechter Hüftknochen,False,0.6963523626327515,0.3412174880504608,-0.6217069625854492,0.11020109057426453,174.80738830566406,-60.76036071777344,-219.30308532714844,0.025355903431773186,b'?\x00\x02\x00',F8520300,R-154
618,0C,001,Linker Hüftknochen,False,0.6783902645111084,-0.7126803398132324,-0.08462883532047272,-0.15719783306121826,-122.86644744873047,-168.24017333984375,-214.4744110107422,0.1236710473895073,b'?\x00\x02\x00',F8520300,R-154
619,0D,003,Brustbein,False,0.025016991421580315,-0.24366073310375214,-0.9695051908493042,0.00793598685413599,-67.90122985839844,144.05056762695312,-221.952880859375,0.04484759643673897,b'9\x00\x02\x00',F8520300,R-154
620,0A,00D,Ultraschallkopf,False,0.15059871971607208,-0.6798440217971802,0.19376620650291443,0.6910767555236816,-59.898521423339844,85.21487426757812,-251.6814422607422,0.09364602714776993,b'=\x00\x02\x00',609C0300,R-155
621,0B,001,Rechter Hüftknochen,False,0.6151492595672607,0.5366538166999817,-0.4589800238609314,0.35061630606651306,149.7625732421875,162.4054718017578,-220.3759307861328,0.02416575327515602,b'?\x00\x02\x00',609C0300,R-155
622,0C,001,Linker Hüftknochen,False,0.6943826079368591,-0.6314100027084351,-0.33308711647987366,0.09059485048055649,-2.102976083755493,-111.86044311523438,-215.365966796875,0.0905667319893837,b'?\x00\x02\x00',609C0300,R-155
623,0D,003,Brustbein,False,0.02294599451124668,0.11452092230319977,-0.9929747581481934,0.018964974209666252,-168.17774963378906,156.61764526367188,-222.72596740722656,0.08816764503717422,b'9\x00\x02\x00',609C0300,R-155
624,0A,00D,Ultraschallkopf,False,0.15097615122795105,0.6998275518417358,0.09637639671564102,-0.6914904117584229,-57.64779281616211,-36.199989318847656,-249.884765625,0.09070292860269547,b'=\x00\x02\x00',E8E80300,R-156
625,0B,001,Rechter Hüftknochen,False,0.4206162989139557,0.6802018880844116,-0.19614547491073608,0.5673933029174805,23.310928344726562,172.58851623535156,-220.17601013183594,0.01274197269231081,b'?\x00\x02\x00',E8E80300,R-156
626,0C,001,Linker Hüftknochen,False,0.6011534929275513,-0.43750011920928955,-0.5580857396125793,0.3684408366680145,126.50517272949219,-123.33599090576172,-215.40892028808594,0.07859911769628525,b'?\x00\x02\x00',E8E80300,R-156
627,0D,003,Brustbein,False,0.01645711436867714,0.5106611251831055,-0.8591309785842896,0.029127879068255424,-183.36997985839844,-69.10277557373047,-219.95068359375,0.025614768266677856,b'9\x00\x02\x00',E8E80300,R-156
628,0A,00D,Ultraschallkopf,False,0.3188871741294861,0.6624940037727356,0.2609700858592987,-0.6255459785461426,-45.239192962646484,32.87925720214844,-251.4053955078125,0.06224699690937996,b'=\x00\x02\x00',00500400,R-157
629,0B,001,Rechter Hüftknochen,False,0.2731001675128937,0.7094914317131042,-0.017395421862602234,0.6494117975234985,-73.5593032836914,254.51539611816406,-221.95782470703125,0.05187026783823967,b'?\x00\x02\x00',00500400,R-157
630,0C,001,Linker Hüftknochen,False,0.5018830895423889,-0.2772281765937805,-0.6514142751693726,0.4969087839126587,158.59852600097656,43.31988525390625,-217.51023864746094,0.11889618635177612,b'?\x00\x02\x00',00500400,R-157
631,0D,003,Brustbein,False,0.012653383426368237,0.7056177258491516,-0.7077720761299133,0.031671397387981415,-140.11656188964844,-56.570281982421875,-220.0209503173828,0.03347564861178398,b'9\x00\x02\x00',00500400,R-157
632,0A,00D,Ultraschallkopf,False,0.33919626474380493,0.6588535308837891,0.2929944396018982,-0.6041625738143921,-34.82913589477539,-95.38194274902344,-250.26980590820312,0.051306676119565964,b'=\x00\x02\x00',788C0400,R-158
633,0B,001,Rechter Hüftknochen,False,0.24134305119514465,0.7094885110855103,0.008210748434066772,0.6620517373085022,-82.24993133544922,121.98058319091797,-219.99530029296875,0.014813686721026897,b'?\x00\x02\x00',788C0400,R-158
634,0C,001,Linker Hüftknochen,False,0.4812691807746887,-0.24623773992061615,-0.6635299921035767,0.5171791911125183,167.04725646972656,-67.80968475341797,-217.43289184570312,0.11647915840148926,b'?\x00\x02\x00',788C0400,R-158
635,0D,003,Brustbein,False,0.013051354326307774,0.7354478240013123,-0.6768335700035095,0.02902562916278839,-122.93803405761719,-193.50979614257812,-218.88272094726562,0.04824836924672127,b'9\x00\x02\x00',788C0400,R-158
636,0A,00D,Ultraschallkopf,False,0.12620721757411957,-0.6813478469848633,0.17803172767162323,0.698671281337738,-49.732154846191406,75.84362030029297,-251.29727172851562,0.08993007242679596,b'=\x00\x02\x00',58E80400,R-159
637,0B,001,Rechter Hüftknochen,False,0.6084223985671997,0.5479336380958557,-0.4451604187488556,0.36252281069755554,155.64939880371094,161.48916625976562,-220.4953155517578,0.015201210044324398,b'?\x00\x02\x00',58E80400,R-159
638,0C,001,Linker Hüftknochen,False,0.6930141448974609,-0.6226377487182617,-0.3485158681869507,0.10290931165218353,16.38888168334961,-119.24043273925781,-215.208740234375,0.09461652487516403,b'?\x00\x02\x00',58E80400,R-159
639,0D,003,Brustbein,False,0.022850893437862396,0.13653875887393951,-0.9901783466339111,0.01953814923763275,-161.55760192871094,141.43406677246094,-222.44073486328125,0.08825727552175522,b'9\x00\x02\x00',58E80400,R-159
640,0A,00D,Ultraschallkopf,False,0.22988691926002502,0.8186966180801392,0.1870521903038025,-0.49183303117752075,-6.692686557769775,-44.66559600830078,-300.42578125,0.13826829195022583,b'=\x00\x00\x00',98360500,R-160
641,0B,001,Rechter Hüftknochen,False,0.25337570905685425,0.7090185284614563,-0.008311975747346878,0.658045768737793,-77.57395935058594,166.33937072753906,-220.8107452392578,0.026680976152420044,b'?\x00\x02\x00',98360500,R-160
642,0C,001,Linker Hüftknochen,False,0.4899420440196991,-0.26207128167152405,-0.6571850776672363,0.5092968344688416,163.3935089111328,-34.112548828125,-217.24697875976562,0.10516130924224854,b'?\x00\x02\x00',98360500,R-160
643,0D,003,Brustbein,False,0.01058885082602501,0.722095787525177,-0.6909803152084351,0.031803473830223083,-130.72032165527344,-147.70872497558594,-219.03182983398438,0.06601966917514801,b'9\x00\x02\x00',98360500,R-160
644,0A,00D,Ultraschallkopf,False,0.30791720747947693,0.6815931797027588,0.2849116921424866,-0.5995361804962158,-38.21438217163086,-51.39327621459961,-250.60794067382812,0.18289609253406525,b'=\x00\x02\x00',20700500,R-161
645,0B,001,Rechter Hüftknochen,False,0.25305360555648804,0.7090274095535278,-0.00882937852293253,0.6581538319587708,-77.50402069091797,166.48385620117188,-220.75308227539062,0.025912804529070854,b'?\x00\x02\x00',20700500,R-161
646,0C,001,Linker Hüftknochen,False,0.490226149559021,-0.2619032859802246,-0.6573686599731445,0.5088727474212646,163.40736389160156,-34.03983688354492,-217.23284912109375,0.10502982139587402,b'?\x00\x02\x00',20700500,R-161
647,0D,003,Brustbein,False,0.0104251429438591,0.7219009399414062,-0.6911781430244446,0.03199314326047897,-130.7201690673828,-147.60240173339844,-219.02027893066406,0.06851020455360413,b'9\x00\x02\x00',20700500,R-161
648,0A,00D,Ultraschallkopf,False,0.2349584400653839,0.7017937302589417,0.17719914019107819,-0.6487534046173096,-68.58305358886719,56.58063507080078,-255.9315185546875,0.049632810056209564,b'=\x00\x00\x00',80C20500,R-162
649,0B,001,Rechter Hüftknochen,False,0.3508751094341278,0.7037078142166138,-0.07812818884849548,0.6128445267677307,-51.753562927246094,278.3122253417969,-222.6855926513672,0.08219961076974869,b'?\x00\x02\x00',80C20500,R-162
650,0C,001,Linker Hüftknochen,False,0.5498565435409546,-0.34863847494125366,-0.6157026886940002,0.4438684582710266,130.1794891357422,22.737518310546875,-217.0387725830078,0.08765652030706406,b'?\x00\x02\x00',80C20500,R-162
651,0D,003,Brustbein,False,0.013990649953484535,0.625315248966217,-0.7796544432640076,0.03040814772248268,-182.61097717285156,-10.882366180419922,-220.1546173095703,0.041709501296281815,b'9\x00\x02\x00',80C20500,R-162
652,0A,00D,Ultraschallkopf,False,0.24228467047214508,0.689093291759491,0.1918649971485138,-0.6554666757583618,-70.42142486572266,56.599456787109375,-251.26548767089844,0.05670834705233574,b'=\x00\x02\x00',88020600,R-163
653,0B,001,Rechter Hüftknochen,False,0.3488178551197052,0.7034657597541809,-0.0810781717300415,0.6139129400253296,-51.63290023803711,278.3938293457031,-222.5660858154297,0.06642458587884903,b'?\x00\x02\x00',88020600,R-163
654,0C,001,Linker Hüftknochen,False,0.5500714182853699,-0.3487251102924347,-0.6157402396202087,0.4434819221496582,130.27688598632812,22.788219451904297,-216.876708984375,0.08341226726770401,b'?\x00\x02\x00',88020600,R-163
655,0D,003,Brustbein,False,0.013544921763241291,0.625347375869751,-0.7796242237091064,0.030729996040463448,-182.45529174804688,-10.822994232177734,-220.1349334716797,0.039062172174453735,b'9\x00\x02\x00',88020600,R-163
656,0A,00D,Ultraschallkopf,False,0.24171704053878784,-0.6571649312973022,0.30742332339286804,0.6443592309951782,-35.20659255981445,57.56591033935547,-251.63893127441406,0.08758587390184402,b'=\x00\x02\x00',30710600,R-164
657,0B,001,Rechter Hüftknochen,False,0.6580488681793213,0.46084630489349365,-0.5385185480117798,0.2541455030441284,186.87979125976562,70.51080322265625,-220.19200134277344,0.02369499020278454,b'?\x00\x02\x00',30710600,R-164
658,0C,001,Linker Hüftknochen,False,0.6722812056541443,-0.7030571699142456,-0.12990731000900269,0.19202403724193573,-41.402320861816406,-148.14431762695312,-215.12908935546875,0.0852055698633194,b'?\x00\x02\x00',30710600,R-164
659,0D,003,Brustbein,False,0.024434957653284073,-0.03786381334066391,-0.9988861680030823,0.014015904627740383,-118.53120422363281,159.70860290527344,-222.33639526367188,0.08065935224294662,b'9\x00\x02\x00',30710600,R-164
660,0A,00D,Ultraschallkopf,False,0.6001530289649963,-0.2877689301967621,0.6795258522033691,0.3086262047290802,13.188159942626953,59.577476501464844,-250.99481201171875,0.03390181064605713,b'=\x00\x02\x00',E8F10700,R-165
661,0B,001,Rechter Hüftknochen,False,0.6568416953086853,-0.028749898076057434,-0.7110770344734192,-0.24920223653316498,48.309226989746094,-159.1192169189453,-216.36740112304688,0.02182210423052311,b'?\x00\x02\x00',E8F10700,R-165
662,0C,001,Linker Hüftknochen,False,0.6048572063446045,-0.6211862564086914,0.3470027446746826,-0.35758164525032043,-190.2698211669922,46.76191711425781,-216.98358154296875,0.08431583642959595,b'?\x00\x02\x00',E8F10700,R-165
663,0D,003,Brustbein,False,0.023397663608193398,-0.6989516019821167,-0.7147770524024963,-0.003818290773779154,108.7288589477539,152.766845703125,-222.68260192871094,0.03305964171886444,b'9\x00\x02\x00',E8F10700,R-165
664,0A,00D,Ultraschallkopf,False,0.5915595293045044,-0.3605063259601593,0.5867500305175781,0.4193058907985687,23.687211990356445,161.72518920898438,-251.61854553222656,0.04169996827840805,b'=\x00\x02\x00',20E40800,R-166
665,0B,001,Rechter Hüftknochen,False,0.6884236335754395,0.07336970418691635,-0.7053928375244141,-0.152023583650589,114.77684783935547,-43.058380126953125,-217.94200134277344,0.02767033316195011,b'?\x00\x02\x00',20E40800,R-166
666,0C,001,Linker Hüftknochen,False,0.6447135210037231,-0.6684070825576782,0.24775199592113495,-0.2760360836982727,-172.17713928222656,86.52222442626953,-217.31654357910156,0.07952442020177841,b'?\x00\x02\x00',20E40800,R-166
667,0D,003,Brustbein,False,0.023817911744117737,-0.5879001021385193,-0.8085824847221375,-0.0007580498931929469,83.99525451660156,273.4183654785156,-224.04151916503906,0.018275847658514977,b'9\x00\x02\x00',20E40800,R-166
668,0A,00D,Ultraschallkopf,False,0.48150160908699036,-0.4855257570743561,0.5014072060585022,0.530105710029602,20.589176177978516,157.80088806152344,-252.045166015625,0.057490188628435135,b'=\x00\x02\x00',A8200900,R-167
669,0B,001,Rechter Hüftknochen,False,0.7066296339035034,0.23231661319732666,-0.668333888053894,-0.005784090142697096,189.56336975097656,12.297908782958984,-219.8697509765625,0.02029120735824108,b'?\x00\x02\x00',A8200900,R-167
670,0C,001,Linker Hüftknochen,False,0.686548113822937,-0.708000659942627,0.09360356628894806,-0.13647577166557312,-125.61026000976562,8.073521614074707,-216.33853149414062,0.0833696648478508,b'?\x00\x02\x00',A8200900,R-167
671,0D,003,Brustbein,False,0.02586069516837597,-0.4006703794002533,-0.915840744972229,0.005487080663442612,28.22471046447754,285.6689453125,-224.06182861328125,0.03491939604282379,b'9\x00\x02\x00',A8200900,R-167
672,0A,00D,Ultraschallkopf,False,0.33693864941596985,-0.5909436941146851,0.3632529675960541,0.6366360187530518,-23.4154109954834,36.961761474609375,-249.9729461669922,0.06128113344311714,b'=\x00\x02\x00',18940900,R-168
673,0B,001,Rechter Hüftknochen,False,0.6864588856697083,0.3896341025829315,-0.5923860669136047,0.16136358678340912,194.9752197265625,-12.948333740234375,-219.55819702148438,0.030659273266792297,b'?\x00\x02\x00',18940900,R-168
674,0C,001,Linker Hüftknochen,False,0.6992338299751282,-0.7097929120063782,-0.07764475792646408,0.03517739847302437,-82.61140441894531,-164.535888671875,-215.0970001220703,0.07480738312005997,b'?\x00\x02\x00',18940900,R-168
675,0D,003,Brustbein,False,0.02504904940724373,-0.1673930585384369,-0.9855213165283203,0.010015446692705154,-76.15353393554688,152.97137451171875,-222.1048583984375,0.05269322916865349,b'9\x00\x02\x00',18940900,R-168
676,0A,00D,Ultraschallkopf,False,0.18431676924228668,-0.6633347272872925,0.22682037949562073,0.6888883113861084,-46.0426139831543,53.226043701171875,-250.224853515625,0.09859368950128555,b'=\x00\x02\x00',10F00900,R-169
677,0B,001,Rechter Hüftknochen,False,0.6368216276168823,0.5027327537536621,-0.4974399507045746,0.30703669786453247,172.5077667236328,99.1775131225586,-220.00674438476562,0.015049000270664692,b'?\x00\x02\x00',10F00900,R-169
678,0C,001,Linker Hüftknochen,False,0.6798424124717712,-0.6730045080184937,-0.23643545806407928,0.1702282726764679,-16.22718048095703,-153.04928588867188,-214.9950408935547,0.07758696377277374,b'?\x00\x02\x00',10F00900,R-169
679,0D,003,Brustbein,False,0.02597140520811081,0.04603629559278488,-0.9984632730484009,0.016670148819684982,-143.41415405273438,138.05914306640625,-222.46139526367188,0.09942511469125748,b'9\x00\x02\x00',10F00900,R-169
680,0A,00D,Ultraschallkopf,False,0.12818853557109833,-0.6719563603401184,0.18327929079532623,0.706010639667511,-84.2974624633789,36.309471130371094,-250.01446533203125,0.10744287073612213,b'=\x00\x02\x00',606E0A00,R-170
681,0B,001,Rechter Hüftknochen,False,0.6131576299667358,0.5494908094406128,-0.4451006054878235,0.35211244225502014,124.59268951416016,119.6484375,-220.27684020996094,0.026082441210746765,b'?\x00\x02\x00',606E0A00,R-170
682,0C,001,Linker Hüftknochen,False,0.6674692034721375,-0.6456672549247742,-0.30440351366996765,0.21198436617851257,-17.713804244995117,-160.19039916992188,-215.41123962402344,0.08900753408670425,b'?\x00\x02\x00',606E0A00,R-170
683,0D,003,Brustbein,False,0.0212660301476717,0.13051843643188477,-0.9910382032394409,0.01888493448495865,-193.03948974609375,104.14031219482422,-221.6400604248047,0.08328601717948914,b'9\x00\x02\x00',606E0A00,R-170
684,0A,00D,Ultraschallkopf,False,0.5960021615028381,-0.34186792373657227,0.6137269735336304,0.38890495896339417,5.132382869720459,79.78504180908203,-250.431396484375,0.04331202059984207,b'=\x00\x02\x00',78570B00,R-171
685,0B,001,Rechter Hüftknochen,False,0.6811739206314087,0.05664486438035965,-0.7078326940536499,-0.17823119461536407,85.51871490478516,-129.76853942871094,-216.69676208496094,0.03006410039961338,b'?\x00\x02\x00',78570B00,R-171
686,0C,001,Linker Hüftknochen,False,0.6175848245620728,-0.6680564284324646,0.24241171777248383,-0.3369371294975281,-192.6865692138672,17.20947265625,-216.55120849609375,0.08408636599779129,b'?\x00\x02\x00',78570B00,R-171
687,0D,003,Brustbein,False,0.0241535697132349,-0.6133354902267456,-0.7894520163536072,-0.001229151152074337,74.72673797607422,187.75198364257812,-222.7203826904297,0.028452182188630104,b'9\x00\x02\x00',78570B00,R-171
688,0A,00D,Ultraschallkopf,False,0.5272589325904846,-0.43004101514816284,0.551832914352417,0.48222801089286804,3.2686169147491455,162.77896118164062,-251.5546112060547,0.04430744796991348,b'=\x00\x02\x00',D8960B00,R-172
689,0B,001,Rechter Hüftknochen,False,0.7018437385559082,0.16335664689540863,-0.6886382699012756,-0.08067052811384201,139.761474609375,-15.211471557617188,-217.30165100097656,0.1249305009841919,b'?\x00\x02\x00',D8960B00,R-172
690,0C,001,Linker Hüftknochen,False,0.6579884886741638,-0.6986411809921265,0.1387799084186554,-0.24431879818439484,-168.62692260742188,45.40972137451172,-216.73187255859375,0.08177325874567032,b'?\x00\x02\x00',D8960B00,R-172
691,0D,003,Brustbein,False,0.02575874887406826,-0.4902983605861664,-0.871170699596405,0.002398844575509429,37.24849319458008,286.5921630859375,-224.01609802246094,0.030593613162636757,b'9\x00\x02\x00',D8960B00,R-172
692,0A,00D,Ultraschallkopf,False,0.5711607933044434,-0.3675854206085205,0.6142258644104004,0.40172579884529114,-1.0397968292236328,168.5501251220703,-252.2006072998047,0.029917806386947632,b'=\x00\x02\x00',18C10B00,R-173
693,0B,001,Rechter Hüftknochen,False,0.6846253871917725,0.06385136395692825,-0.7106378674507141,-0.14901408553123474,91.17697143554688,-35.92119598388672,-217.94424438476562,0.11646617949008942,b'?\x00\x02\x00',18C10B00,R-173
694,0C,001,Linker Hüftknochen,False,0.6234176158905029,-0.6751439571380615,0.22196681797504425,-0.3259785771369934,-194.8238067626953,98.4605484008789,-217.6636962890625,0.08615870773792267,b'?\x00\x02\x00',18C10B00,R-173
695,0D,003,Brustbein,False,0.02390364371240139,-0.5932219624519348,-0.804683268070221,-0.001128220115788281,63.509769439697266,282.0570983886719,-224.112548828125,0.017974819988012314,b'9\x00\x02\x00',18C10B00,R-173
696,0A,00D,Ultraschallkopf,False,0.24516963958740234,-0.6377571225166321,0.2937065660953522,0.6685015559196472,-46.09428405761719,122.92861938476562,-251.2123260498047,0.08493242412805557,b'=\x00\x02\x00',40290C00,R-174
697,0B,001,Rechter Hüftknochen,False,0.6630900502204895,0.4655880033969879,-0.5319160223007202,0.24618086218833923,177.66651916503906,133.00453186035156,-220.099853515625,0.04019204527139664,b'?\x00\x02\x00',40290C00,R-174
698,0C,001,Linker Hüftknochen,False,0.700633704662323,-0.6700165271759033,-0.24216045439243317,0.03935668617486954,-50.56071853637695,-84.74967193603516,-215.1882781982422,0.08247322589159012,b'?\x00\x02\x00',40290C00,R-174
699,0D,003,Brustbein,False,0.022817494347691536,-0.038419656455516815,-0.9989084005355835,0.013601779006421566,-126.69297790527344,223.90907287597656,-223.2798614501953,0.11543029546737671,b'9\x00\x02\x00',40290C00,R-174
700,0A,00D,Ultraschallkopf,False,0.15041516721248627,-0.6712183952331543,0.20313510298728943,0.6968338489532471,-35.672157287597656,57.8557243347168,-250.47410583496094,0.09289056807756424,b'=\x00\x02\x00',E8620C00,R-175
701,0B,001,Rechter Hüftknochen,False,0.6207107305526733,0.5365206599235535,-0.46062934398651123,0.33865058422088623,176.6940155029297,130.42100524902344,-220.4749755859375,0.02125636674463749,b'?\x00\x02\x00',E8620C00,R-175
702,0C,001,Linker Hüftknochen,False,0.6912358999252319,-0.6227030158042908,-0.34417885541915894,0.12639302015304565,19.093215942382812,-142.66793823242188,-215.0093536376953,0.10019136965274811,b'?\x00\x02\x00',E8620C00,R-175
703,0D,003,Brustbein,False,0.02485990710556507,0.1055079773068428,-0.9939433336257935,0.018087131902575493,-141.77345275878906,131.3819122314453,-222.33143615722656,0.08442440629005432,b'9\x00\x02\x00',E8620C00,R-175
704,0A,00D,Ultraschallkopf,False,0.0011108461767435074,0.6994290947914124,-0.059241656213998795,-0.712241530418396,-64.22449493408203,60.234893798828125,-250.30743408203125,0.08612795174121857,b'=\x00\x02\x00',F0AB0C00,R-176
705,0B,001,Rechter Hüftknochen,False,0.5347408652305603,0.6206085085868835,-0.3405246138572693,0.46145522594451904,99.50727081298828,214.22488403320312,-222.44577026367188,0.02464585192501545,b'?\x00\x02\x00',F0AB0C00,R-176
706,0C,001,Linker Hüftknochen,False,0.65024334192276,-0.5389366745948792,-0.4624921381473541,0.26987364888191223,67.33167266845703,-99.9811782836914,-214.76112365722656,0.08363597840070724,b'?\x00\x02\x00',F0AB0C00,R-176
